"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"Saquon Barkley",NYG,"RB1","1","8","1.9","1.2","0"
"2",1,"Christian McCaffrey",SF,"RB2","1","13","2.7","1.6","0"
"3",1,"Alvin Kamara",NO,"RB3","1","8","3.4","1.5","0"
"4",1,"Ezekiel Elliott",FA,"RB4","1","38","4.7","5.4","0"
"5",1,"Davante Adams",LV,"WR1","4","15","6.0","2.5","+3"
"6",2,"DeAndre Hopkins",ARI,"WR2","4","17","6.2","1.7","-1"
"7",2,"Julio Jones",FA,"WR3","4","19","9.1","3.0","+3"
"8",2,"David Johnson",FA,"RB5","1","23","9.8","4.4","-2"
"9",2,"Travis Kelce",KC,"TE1","8","25","10.0","2.7","+6"
"10",2,"Michael Thomas",NO,"WR4","4","19","10.3","2.8","+1"
"11",2,"Odell Beckham Jr.",BAL,"WR5","4","26","11.7","4.2","+1"
"12",2,"JuJu Smith-Schuster",NE,"WR6","4","24","12.0","4.0","+2"
"13",3,"James Conner",ARI,"RB6","3","40","13.3","4.9","-4"
"14",3,"Le'Veon Bell",FA,"RB7","5","29","14.6","4.5","-7"
"15",3,"Nick Chubb",CLE,"RB8","5","51","17.0","5.8","+2"
"16",3,"Dalvin Cook",MIN,"RB9","7","41","17.0","5.5","+2"
"17",3,"Mike Evans",TB,"WR7","10","28","18.7","3.6","+5"
"18",3,"Joe Mixon",CIN,"RB10","7","37","19.1","5.5","+1"
"19",3,"Todd Gurley II",FA,"RB11","1","41","20.3","7.6","-6"
"20",3,"Keenan Allen",LAC,"WR8","12","32","20.5","4.0","+4"
"21",3,"Tyreek Hill",MIA,"WR9","6","243","19.6","24.3","-5"
"22",4,"Adam Thielen",CAR,"WR10","12","44","25.0","5.2","+1"
"23",4,"Stefon Diggs",BUF,"WR11","17","53","27.2","5.5","+8"
"24",4,"George Kittle",SF,"TE2","9","52","27.7","7.7","+2"
"25",4,"Kerryon Johnson",FA,"RB12","15","57","28.3","8.0","+3"
"26",4,"Amari Cooper",CLE,"WR12","17","54","28.9","6.3","+4"
"27",4,"Leonard Fournette",FA,"RB13","14","52","29.6","7.6","-2"
"28",4,"Aaron Jones",GB,"RB14","14","54","31.5","7.8","+4"
"29",4,"Zach Ertz",ARI,"TE3","15","53","32.8","7.5","-2"
"30",4,"Brandin Cooks",DAL,"WR13","22","66","33.4","7.1","+8"
"31",4,"Devonta Freeman",FA,"RB15","15","64","33.5","8.7","-2"
"32",4,"Julian Edelman",FA,"WR14","18","63","33.8","8.8","+3"
"33",4,"Robert Woods",HOU,"WR15","22","58","35.4","7.8","+7"
"34",4,"Chris Godwin",TB,"WR16","17","78","38.4","10.3","+13"
"35",4,"Chris Carson",FA,"RB16","19","89","38.5","11.3","+1"
"36",5,"Antonio Brown",FA,"WR17","11","139","39.4","26.3","-15"
"37",5,"Patrick Mahomes II",KC,"QB1","24","62","39.5","8.6","-17"
"38",5,"Josh Jacobs",LV,"RB17","20","243","42.1","24.7","-5"
"39",5,"Kenny Golladay",FA,"WR18","24","94","42.8","9.9","+5"
"40",5,"Damien Williams",FA,"RB18","19","102","43.2","15.0","-6"
"41",5,"T.Y. Hilton",FA,"WR19","17","93","43.6","14.1","-2"
"42",5,"Tyler Lockett",SEA,"WR20","24","88","44.1","12.0","+6"
"43",5,"Marlon Mack",FA,"RB19","23","79","45.9","12.1","-2"
"44",5,"Derrick Henry",TEN,"RB20","22","75","47.9","9.3","-7"
"45",5,"David Montgomery",DET,"RB21","16","255","48.9","30.1","+1"
"46",5,"Tyler Boyd",CIN,"WR21","27","109","49.6","10.4","+8"
"47",5,"Cooper Kupp",LAR,"WR22","27","88","49.7","10.7","+3"
"48",5,"Mark Ingram II",FA,"RB22","23","81","50.3","12.0","-3"
"49",5,"Sony Michel",FA,"RB23","31","91","50.7","10.9","0"
"50",5,"O.J. Howard",LV,"TE4","22","120","52.5","12.3","+6"
"51",5,"Evan Engram",JAC,"TE5","25","92","52.7","11.0","+4"
"52",5,"James White",FA,"RB24","20","93","53.9","14.3","0"
"53",6,"Deshaun Watson",CLE,"QB2","24","84","56.2","9.7","-10"
"54",6,"DJ Moore",CHI,"WR23","28","100","56.9","13.3","+8"
"55",6,"Calvin Ridley",JAC,"WR24","31","100","57.2","11.9","+2"
"56",6,"Allen Robinson II",PIT,"WR25","30","108","58.7","14.7","+14"
"57",6,"Phillip Lindsay",FA,"RB25","37","102","59.4","12.6","-4"
"58",6,"Alshon Jeffery",FA,"WR26","39","101","59.6","12.2","+7"
"59",6,"Hunter Henry",NE,"TE6","34","143","62.3","15.2","+2"
"60",6,"Jarvis Landry",FA,"WR27","31","126","63.4","15.3","+3"
"61",6,"Tevin Coleman",FA,"RB26","33","93","63.6","11.9","+6"
"62",6,"Duke Johnson Jr.",FA,"RB27","23","162","63.7","26.0","+12"
"63",6,"Melvin Gordon III",FA,"RB28","6","197","63.9","30.5","-21"
"64",6,"Aaron Rodgers",NYJ,"QB3","36","123","65.0","11.9","-13"
"65",6,"Mike Williams",LAC,"WR28","32","101","66.1","13.9","-6"
"66",6,"Tarik Cohen",FA,"RB29","21","132","66.7","13.7","0"
"67",6,"Austin Ekeler",LAC,"RB30","29","137","68.8","18.9","+1"
"68",6,"Kenyan Drake",FA,"RB31","23","127","69.2","16.2","+5"
"69",6,"Miles Sanders",CAR,"RB32","38","256","70.4","32.0","+2"
"70",6,"Chosen Anderson",MIA,"WR29","44","130","72.2","13.5","+5"
"71",6,"Derrius Guice",FA,"RB33","23","134","73.0","17.6","+6"
"72",6,"Dede Westbrook",FA,"WR30","27","130","74.9","20.2","+11"
"73",6,"A.J. Green",FA,"WR31","22","137","74.4","23.4","-13"
"74",7,"Latavius Murray",BUF,"RB34","46","134","77.6","13.8","+16"
"75",7,"Baker Mayfield",TB,"QB4","36","125","77.8","14.7","-17"
"76",7,"Christian Kirk",JAC,"WR32","45","126","79.5","15.8","+12"
"77",7,"Matt Ryan",FA,"QB5","45","143","79.6","15.9","-13"
"78",7,"Sammy Watkins",FA,"WR33","43","137","83.0","16.4","+3"
"79",7,"Corey Davis",NYJ,"WR34","39","156","84.7","17.6","+12"
"80",7,"Matt Breida",NYG,"RB35","46","194","86.2","23.2","+24"
"81",7,"Curtis Samuel",WAS,"WR35","54","163","86.2","16.3","+13"
